Temperatur,KielerWoche,school_holiday,public_holiday,Month,sin_season,cos_season,is_weekend,lag_1,lag_2,lag_7,lag_14,roll7_mean,roll7_std,roll14_mean,roll14_std,roll30_mean,roll30_std,Wochentag_Friday,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,lag_1_isna,lag_2_isna,lag_7_isna,lag_14_isna,roll7_mean_isna,roll7_std_isna,roll14_mean_isna,roll14_std_isna,roll30_mean_isna,roll30_std_isna,umsatz
13.1,0,0,0,9,-0.9988797155850335,-0.04732138832243232,1,135.507291692088,203.314345156607,178.263887943827,174.938807466572,138.92335312033654,40.10322035200797,135.46899232757167,38.18922962377845,134.11999581958162,35.39766906089276,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,134.613756840197
14.175,0,0,0,9,-0.9995462806873573,-0.03012030484690836,1,134.613756840197,135.507291692088,86.6668973821597,55.1960062296304,132.68762010553226,36.16700630843517,132.58863156854486,36.46509268364836,132.66785358747768,34.407660900992184,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,68.6316896995448
12.825,0,0,0,9,-0.9999166586547379,-0.012910296075008843,0,68.6316896995448,134.613756840197,111.128410563554,146.760234890658,130.1111618651587,40.387915710500145,133.54832324496732,34.389305851521954,130.5172156290328,36.33862125350497,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,156.502435955326
12.9125,0,0,0,10,-0.9999907397361901,0.004303538296243821,0,156.502435955326,68.6316896995448,139.64144576808,136.118044538363,136.59316549255468,40.47456468074634,134.24419474958648,34.773635018520885,131.3732529975958,36.64720982149225,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,123.397540137977
12.7,0,0,0,10,-0.9997685019798909,0.021516097436222233,0,123.397540137977,156.502435955326,117.94119333604,152.255085210606,134.2726075453971,40.73548802566161,133.33558729241605,34.886910328277324,132.28748995255347,36.07114569076462,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,196.720969158391
11.7625,0,0,1,10,-0.9992500112396835,0.03872228089217399,0,196.720969158391,123.397540137977,203.314345156607,148.674992078993,145.5268612343044,46.01223587906188,136.51172186011496,38.571396597261064,134.231231484151,37.93531645587236,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,75.2337302417469
11.2,0,1,0,10,-0.9984354211555643,0.05591699010060302,0,75.2337302417469,196.720969158391,135.507291692088,110.159250328825,127.22963053218152,44.64856382655198,131.26591744316883,41.66032320090763,132.11150186128114,39.4174641630221,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,156.066122625816
15.575,0,1,0,10,-0.9973249731081555,0.07309512989807776,1,156.066122625816,75.2337302417469,134.613756840197,178.263887943827,130.16660637985697,45.94128194902948,134.54497975009676,41.677885821823764,133.97297363126515,39.1774421456364,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,152.280762053885
15.25,0,1,0,10,-0.9959189961471792,0.0902516100310407,1,152.280762053885,156.066122625816,68.6316896995448,86.6668973821597,132.69046426752666,46.705242472017176,132.68904218652946,40.131123684567044,133.26039568815284,38.62120198216968,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,92.4805772695364
16.275,0,1,0,10,-0.994217906893952,0.10738134666416306,0,92.4805772695364,152.280762053885,156.502435955326,111.128410563554,136.09744820609689,41.87348740065205,133.1043050356278,39.64540984171787,130.62924227346025,38.620986358413916,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,124.841544023845
15.1125,0,1,0,10,-0.9922222094179324,0.12447926388678869,0,124.841544023845,92.4805772695364,123.397540137977,139.64144576808,131.57446364445676,41.00297511777936,134.08381456850572,39.22789619299714,128.58949170879617,37.183062086417266,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,96.867100978839
14.3125,0,1,0,10,-0.989932495087353,0.141540295217043,0,96.867100978839,124.841544023845,196.720969158391,117.94119333604,127.78440090743705,43.05935966270571,131.02850422641708,40.409699449061684,128.85530854772472,36.91704113068454,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,149.761758936995
10.975,0,1,0,10,-0.9873494423939864,0.15855938510313475,0,149.761758936995,96.867100978839,75.2337302417469,203.314345156607,121.07594230438049,33.01610877867542,133.30140176934245,40.5117283727019,128.20203489545983,36.34452908845353,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,119.300284972145
13.8625,0,1,0,10,-0.9844738167520923,0.17553149042142777,0,119.300284972145,149.761758936995,156.066122625816,135.507291692088,127.37116440872306,26.345829638600584,127.3003974704523,35.21980655404093,129.18889594091684,35.6583450302581,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,123.2348187168
13.025,0,1,0,10,-0.9813064702716093,0.19245158197082995,1,123.2348187168,119.300284972145,152.280762053885,134.613756840197,122.6809781360065,23.109666930276607,126.42379225793172,35.15249171845566,129.851267012817,35.34527089838006,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,140.262421715801
10.8625,0,1,0,10,-0.9778483415056568,0.20931464596304888,1,140.262421715801,123.2348187168,92.4805772695364,68.6316896995448,120.96407237342305,20.883270123678646,126.82726832047486,35.28589041023451,130.97753440375877,35.112242169427745,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,42.9967926268111
12.525,0,1,0,10,-0.9741004551724206,0.22611568550828803,0,42.9967926268111,140.262421715801,124.841544023845,156.502435955326,113.89496028160515,35.436437517847104,124.99620424385103,39.00700819815618,128.3252732846553,38.60141867262095,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,109.863744271226
10.6625,0,1,0,10,-0.970063921851507,0.2428497220959358,0,109.863744271226,42.9967926268111,96.867100978839,123.397540137977,111.75527460265958,35.116050098213314,121.66486912355819,38.090061845394295,126.15610451147712,37.70981024477866,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,130.431802598324
12.275,0,1,0,10,-0.965739937654855,0.25951179706979943,0,130.431802598324,109.863744271226,149.761758936995,196.720969158391,116.55023197687171,35.035780562109146,122.16731644215439,38.1610042355088,128.66396439043356,35.24942116570744,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,146.070583461057
12.0,0,1,0,10,-0.9611297838723007,0.27609697309746883,0,146.070583461057,130.431802598324,119.300284972145,75.2337302417469,116.02292119459487,34.475920944133115,118.54943174948767,32.53552018849136,128.64097600944686,35.23743533002247,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,89.9411837855476
9.075,0,1,0,10,-0.9562348265919058,0.2926003356333479,0,89.9411837855476,146.070583461057,123.2348187168,156.066122625816,111.82876388222381,35.77222845936586,119.59996414547344,31.2410136731199,127.10174731768635,35.90183898176684,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,111.233698203856
9.45,0,0,0,10,-0.9510565162951536,0.30901699437494723,1,111.233698203856,89.9411837855476,140.262421715801,152.280762053885,110.11431809466038,35.420320720026304,116.39764811533344,29.46269905034914,125.73436775079468,35.691364740930354,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,121.590860465012
15.1875,0,0,0,10,-0.9455963874271428,0.3253420847119795,1,121.590860465012,111.233698203856,42.9967926268111,92.4805772695364,107.44695220169054,33.4180432965879,114.20551228755679,27.674972607959003,124.83156336366197,35.43268349509838,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,70.1419855298474
14.2625,0,0,0,10,-0.9398560579418953,0.341570769167856,0,70.1419855298474,121.590860465012,109.863744271226,124.841544023845,111.32483690212428,25.275697311668885,112.60989859186472,29.600846194940104,123.49765453702939,36.73346238333385,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,122.987868193302
17.6375,0,0,0,10,-0.9338372288229252,0.35769823883312546,0,122.987868193302,70.1419855298474,130.431802598324,96.867100978839,113.19971174813513,25.633476370273208,112.47749317539736,29.54602004603462,121.65512054534523,35.24796013496158,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,111.927088663048
17.675,0,0,0,10,-0.9275416835791965,0.3737197147904692,0,111.927088663048,122.987868193302,146.070583461057,149.761758936995,110.55618118595285,24.488798468440365,113.5532065814123,29.206154879829107,122.49712692137483,34.68047832002562,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,125.816016210178
12.6875,0,0,0,10,-0.9209712877166346,0.38963044953078774,0,125.816016210178,111.927088663048,89.9411837855476,119.300284972145,107.66267157868442,20.45804859399062,111.84279638663965,27.57835476637762,122.98671377626232,34.618067922789734,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,123.163406361057
11.8875,0,0,0,10,-0.9141279881853337,0.4054257283599973,0,123.163406361057,125.816016210178,111.233698203856,123.2348187168,112.40870337518577,19.492470504196525,112.11873362870479,27.67785780698868,122.4374457960282,34.475132685912335,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,113.661858634409
16.775,0,0,0,10,-0.9070138128026362,0.42110087079608916,1,113.661858634409,123.163406361057,121.590860465012,140.262421715801,112.75558343669333,19.48968068257916,111.43495076567686,27.499786890412253,122.29480130597383,34.50321956889277,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,161.678805315967
14.9875,0,0,0,10,-0.8996308696522434,0.4366512319560638,1,161.678805315967,113.661858634409,70.1419855298474,42.9967926268111,118.48243270111548,26.971984910436877,112.96469245140301,29.731824352386276,120.90694997795251,31.868718856341363,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,102.355195816072
14.3625,0,0,0,10,-0.8919813464595487,0.45207220393230374,0,102.355195816072,161.678805315967,122.987868193302,109.863744271226,123.08431988486187,18.885511189435,117.20457839349307,22.286835515680277,119.80188011541864,31.91972918554217,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,129.482192717092
10.775,0,0,0,10,-0.8840675099433637,0.46735921715800205,0,129.482192717092,102.355195816072,111.927088663048,130.431802598324,124.01208053111759,19.038879048099815,118.60589613962635,22.406214407285873,119.63082797798181,31.851294144669062,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,112.285893935052
10.4375,0,0,0,10,-0.8758917051442433,0.48250774176121763,0,112.285893935052,129.482192717092,125.816016210178,146.070583461057,124.06333842711815,19.001366286314642,117.3097598065355,22.193329846234626,121.08596811916537,30.405396633092202,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,121.506077008915
11.1625,0,0,0,10,-0.8674563547295971,0.4975132889071803,0,121.506077008915,112.285893935052,123.163406361057,89.9411837855476,123.44763282693772,19.00493610147687,115.55515220281109,20.662849599821257,119.91942282095168,29.661993357086757,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,133.723541287582
10.625,0,0,0,11,-0.8587639582758031,0.5123714121284235,0,133.723541287582,121.506077008915,113.661858634409,111.233698203856,124.956223530727,19.393762596747568,118.68246345295638,19.78244661170387,120.26362285927185,29.7634836578826,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,100.182160485504
8.8875,0,0,0,11,-0.8498170915275277,0.5270777086423724,1,100.182160485504,133.723541287582,161.678805315967,121.590860465012,123.03055236659772,21.27965468581442,117.89306790164552,20.315853212407593,117.04566257017561,26.219869472463678,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,149.172348030766
10.7,0,0,0,11,-0.8406184056344783,0.5416278206559811,1,149.172348030766,100.182160485504,102.355195816072,70.1419855298474,121.24391561156901,17.72147355391561,119.86317415634224,21.971873326373004,119.51028316314292,25.622337165642556,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,97.4532740046654
6.8375,0,0,0,11,-0.8311706263658079,0.5560174366570446,0,97.4532740046654,149.172348030766,129.482192717092,122.987868193302,120.54364106708235,18.664056146438817,121.8139804759721,18.086650026459356,117.55652154243789,24.965001303995514,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,137.864260444157
8.9,0,0,0,11,-0.8214765533024145,0.5702422926917867,0,137.864260444157,97.4532740046654,112.285893935052,111.927088663048,121.74107931380591,19.57954328947737,122.87657992246174,18.590890341255815,117.0759714887803,24.406041467105343,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,103.700267261952
8.1375,0,0,0,11,-0.8115390590073611,0.5842981736283683,0,103.700267261952,137.864260444157,121.506077008915,125.816016210178,120.51456121764876,20.517029654287274,122.28894982238346,19.087009131017684,117.44996115519416,24.100200987410542,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,109.097001107423
9.5,0,0,0,11,-0.801361088174677,0.5981809144059159,0,109.097001107423,103.700267261952,133.723541287582,123.163406361057,118.74183608886419,20.94863054251256,121.09473445790096,19.370282824784223,116.92514305798008,24.105117760067245,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,118.470603286455
9.325,0,0,0,11,-0.7909456567567774,0.6118864012687242,0,118.470603286455,109.097001107423,100.182160485504,113.661858634409,116.56284494584607,19.897473832132967,120.75953423828653,19.372335091366626,117.64525980156729,23.80607769117673,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,132.796244239256
7.7,0,0,0,11,-0.780295851070776,0.6254105729852457,1,132.796244239256,118.470603286455,149.172348030766,161.678805315967,121.22199976781063,19.22974758478485,122.12627606720416,19.507571297578288,117.07974264497598,23.210906502372985,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,99.9317959514759
6.9875,0,0,0,11,-0.7694148268839381,0.6387494220515268,1,99.9317959514759,132.796244239256,97.4532740046654,102.355195816072,114.1876351850549,16.04355513379087,117.71577539831195,16.64781469747803,116.43412634428702,23.41547962392874,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,108.561660295105
8.3125,0,0,0,11,-0.7583058084785625,0.6518989958787125,0,108.561660295105,99.9317959514759,137.864260444157,129.482192717092,115.77454751226055,14.596567417221088,118.15909428967146,16.286014575723172,115.94502106356386,23.421774042927833,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,124.580485617569
5.9375,0,0,0,11,-0.7469720876965551,0.6648553979642866,0,124.580485617569,108.561660295105,103.700267261952,112.285893935052,113.87686539417656,11.851437527045285,117.80897235399122,16.075186404708923,115.42228986028944,23.032094037246818,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,111.970870543294
8.8,0,0,0,11,-0.7354170229639858,0.6776147890466887,0,111.970870543294,124.580485617569,109.097001107423,121.506077008915,115.058380148654,11.05318397390696,117.78647068315138,16.083730389810423,117.72142579083886,18.56184646493581,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,78.0382483442215
6.9375,0,0,0,11,-0.7236440382959123,0.690173388242972,0,78.0382483442215,111.970870543294,118.470603286455,133.723541287582,110.62141546819662,17.935917342403346,114.6816257785304,19.203460873617566,116.66057592660539,19.888457510108545,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,121.180219705286
6.45,0,0,0,11,-0.7116566222817751,0.7025274741691566,0,121.180219705286,78.0382483442215,132.796244239256,100.182160485504,111.00850352802964,18.161371657217845,113.78567423693785,18.52741584430603,116.35218983017079,19.738723501086938,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,122.76929773359
8.875,0,0,0,11,-0.6994583270516471,0.7146733860429609,1,122.76929773359,121.180219705286,99.9317959514759,149.172348030766,109.57608259864877,16.473515865589576,115.3990411832297,18.232800865850102,115.57548030592189,18.972572745949982,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,126.793397398979
8.8875,0,0,0,11,-0.6870527672236675,0.726607524768565,1,126.793397398979,122.76929773359,108.561660295105,97.4532740046654,113.41345423400637,16.973538554511297,113.80054470953063,15.872273311228138,116.80388742636961,18.441194483729916,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,74.3945185864517
6.65,0,0,0,11,-0.6744436188329457,0.7383263540031063,0,74.3945185864517,126.793397398979,124.580485617569,137.864260444157,108.53243398991303,22.586031784595704,112.15349075108679,18.652078460772366,115.57591477245613,19.986669710928453,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,129.109032642028
5.8375,0,0,0,11,-0.661634618242279,0.749826401204568,0,129.109032642028,74.3945185864517,111.970870543294,103.700267261952,109.17936927912146,23.179372168719144,111.528117336649,17.8534026872903,115.82652051168999,20.111434068425215,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,106.906118646237
3.85,0,0,0,11,-0.6486295610349818,0.7611042586607742,0,106.906118646237,129.109032642028,78.0382483442215,109.097001107423,108.4558332938276,23.156750001147536,111.75710672124079,17.765622305789893,117.05199161556966,18.267237564133737,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,124.324612351715
